Epoch,Lr,TrLoss,TrAcc,TrRecall,TrROC,ValLoss,ValAcc,ValRecall,ValRoc
28,0.01,1.0382022065452383,0.684928834438324,0.684928834438324,0.670465886592865,0.9380114004015923,0.720703125,0.720703125,0.6771499514579773
29,0.01,1.033052393152744,0.689873456954956,0.689873456954956,0.6842333674430847,0.9330152682960033,0.729296863079071,0.729296863079071,0.6745968461036682
30,0.01,1.0387816504587102,0.6795886158943176,0.6795886158943176,0.6724129915237427,0.9950391724705696,0.7216796875,0.7216796875,0.6697282791137695
31,0.01,1.0408392759818066,0.6823576092720032,0.6823576092720032,0.6938892602920532,0.9683590568602085,0.718945324420929,0.718945324420929,0.6600499749183655
32,0.01,1.0257160210911231,0.6900712251663208,0.6900712251663208,0.6790848970413208,1.0085657387971878,0.7037109136581421,0.7037109136581421,0.663024365901947
33,0.01,1.0344837707809256,0.684928834438324,0.684928834438324,0.6936013698577881,0.9270235747098923,0.7250000238418579,0.7250000238418579,0.6753346920013428
34,0.01,1.0453748288033884,0.6813687086105347,0.6813687086105347,0.6716399788856506,1.068519551306963,0.7119140625,0.7119140625,0.6547383666038513
35,0.01,1.0328372754628146,0.6823576092720032,0.6823576092720032,0.68896484375,0.941330574452877,0.7376953363418579,0.7376953363418579,0.6782156825065613
36,0.01,1.0438011077385914,0.6859177350997925,0.6859177350997925,0.6775250434875488,0.9521523825824261,0.7357422113418579,0.7357422113418579,0.6691908836364746
37,0.01,1.0270913092395928,0.683742105960846,0.683742105960846,0.6971194744110107,0.997332539409399,0.71484375,0.71484375,0.6677255630493164
38,0.01,1.023728544199014,0.6873022317886353,0.6873022317886353,0.6912617683410645,0.9618126153945923,0.732617199420929,0.732617199420929,0.6760368943214417
39,0.01,1.0244137010996854,0.6865110993385315,0.6865110993385315,0.7003667950630188,1.4052809327840805,0.4847656190395355,0.4847656190395355,0.5954480171203613
40,0.01,1.0978014310704003,0.6706883311271667,0.6706883311271667,0.6610727310180664,0.985256765037775,0.7066406011581421,0.7066406011581421,0.6550142765045166
41,0.01,1.0367863910107673,0.6839398741722107,0.6839398741722107,0.6815513372421265,0.9910930469632149,0.6943359375,0.6943359375,0.6632530093193054
42,0.01,1.0324996038328242,0.6876978278160095,0.6876978278160095,0.6777052879333496,0.9422375336289406,0.7425781488418579,0.7425781488418579,0.6779801249504089
43,0.01,1.0350548315651809,0.6825553774833679,0.6825553774833679,0.6942357420921326,0.9491446055471897,0.721484363079071,0.721484363079071,0.6704943180084229
44,0.01,1.0452780497225025,0.683742105960846,0.683742105960846,0.6791044473648071,0.986403614282608,0.706835925579071,0.706835925579071,0.6615861654281616
45,0.01,1.0348732313023339,0.686906635761261,0.686906635761261,0.6683134436607361,0.9353602826595306,0.7367187738418579,0.7367187738418579,0.665799081325531
46,0.01,1.0270299496529978,0.6882911324501038,0.6882911324501038,0.6796852350234985,0.9748823866248131,0.7134765386581421,0.7134765386581421,0.6556209325790405
47,0.01,1.0237069665631162,0.6922468543052673,0.6922468543052673,0.6894228458404541,0.9783946722745895,0.7083984613418579,0.7083984613418579,0.6618620157241821
48,0.01,1.025190671033497,0.6867088675498962,0.6867088675498962,0.7039919495582581,0.94953703135252,0.719921886920929,0.719921886920929,0.6669804453849792
49,0.01,1.025138103509251,0.6876978278160095,0.6876978278160095,0.6847338676452637,0.9290116988122463,0.7367187738418579,0.7367187738418579,0.6729135513305664
50,0.01,1.0176361852054354,0.688093364238739,0.688093364238739,0.6977645754814148,0.9194773994386196,0.728515625,0.728515625,0.6850469708442688
51,0.01,1.0167577870284454,0.689280092716217,0.689280092716217,0.6953228712081909,0.9310494065284729,0.7281249761581421,0.7281249761581421,0.6731050610542297
52,0.01,1.027210286900967,0.6801819801330566,0.6801819801330566,0.707525908946991,0.995403591543436,0.7124999761581421,0.7124999761581421,0.6661889553070068
53,0.01,1.0255549444427974,0.6890823245048523,0.6890823245048523,0.6836305856704712,1.0374164581298828,0.693164050579071,0.693164050579071,0.6555805206298828
54,0.01,1.0133386488202252,0.6920490860939026,0.6920490860939026,0.6929214000701904,1.3637583665549755,0.6988281011581421,0.6988281011581421,0.6540559530258179
55,0.01,1.0078920699373077,0.6944224834442139,0.6944224834442139,0.7007238864898682,0.9770781174302101,0.715039074420929,0.715039074420929,0.6780281662940979
56,0.01,1.022310877148109,0.6867088675498962,0.6867088675498962,0.666594922542572,0.9900926500558853,0.723437488079071,0.723437488079071,0.682425856590271
57,0.01,1.0250520879709268,0.683742105960846,0.683742105960846,0.6975224614143372,1.077939234673977,0.6333984136581421,0.6333984136581421,0.6582822203636169
58,0.01,1.0265275911439824,0.6871044635772705,0.6871044635772705,0.6732085347175598,1.0352164581418037,0.712695300579071,0.712695300579071,0.674514889717102
59,0.01,1.0213939970052694,0.6894778609275818,0.6894778609275818,0.7021842002868652,1.0660500191152096,0.6572265625,0.6572265625,0.6584712266921997
60,0.01,1.006271091443074,0.6946202516555786,0.6946202516555786,0.6903510689735413,0.9817807227373123,0.722460925579071,0.722460925579071,0.665556013584137
61,0.01,1.0181047757969628,0.6859177350997925,0.6859177350997925,0.6795497536659241,1.1284921765327454,0.5863281488418579,0.5863281488418579,0.6648640036582947
62,0.01,1.0141995986805687,0.6884889602661133,0.6884889602661133,0.6872222423553467,1.0950531251728535,0.733203113079071,0.733203113079071,0.6650937795639038
63,0.01,1.0173127854926676,0.6859177350997925,0.6859177350997925,0.6954704523086548,1.2588066011667252,0.591992199420929,0.591992199420929,0.6417750120162964
64,0.01,1.015079080304013,0.684335470199585,0.684335470199585,0.6973641514778137,0.9819978140294552,0.6976562738418579,0.6976562738418579,0.6628561019897461
65,0.01,1.0249927013735227,0.6882911324501038,0.6882911324501038,0.6834701299667358,0.9497343711555004,0.723437488079071,0.723437488079071,0.6809863448143005
66,0.01,1.0126048907448975,0.6910601258277893,0.6910601258277893,0.6990688443183899,0.9869127683341503,0.7222656011581421,0.7222656011581421,0.6759940385818481
67,0.01,1.0030377069606056,0.6922468543052673,0.6922468543052673,0.7063774466514587,0.9243900515139103,0.7220703363418579,0.7220703363418579,0.6729963421821594
68,0.01,1.0433008640627317,0.6785997152328491,0.6785997152328491,0.6779708862304688,0.9868071004748344,0.686328113079071,0.686328113079071,0.6650323271751404
69,0.01,1.01775528132161,0.6890823245048523,0.6890823245048523,0.6898888349533081,0.9819826036691666,0.6714843511581421,0.6714843511581421,0.6716655492782593
70,0.01,1.018835368790204,0.6910601258277893,0.6910601258277893,0.6848043203353882,1.0189571231603622,0.7093750238418579,0.7093750238418579,0.6611189842224121
71,0.01,1.0142290697822087,0.689873456954956,0.689873456954956,0.6976463794708252,1.0530497692525387,0.6468750238418579,0.6468750238418579,0.6583020091056824
72,0.01,1.021828540518314,0.6865110993385315,0.6865110993385315,0.6929042339324951,0.974116362631321,0.7250000238418579,0.7250000238418579,0.6716547608375549
73,0.01,1.0244641439824165,0.6882911324501038,0.6882911324501038,0.6903215646743774,0.9896133355796337,0.710742175579071,0.710742175579071,0.6542986631393433
74,0.01,1.0173485565789138,0.6882911324501038,0.6882911324501038,0.6965076923370361,0.9871090464293957,0.704296886920929,0.704296886920929,0.6461105942726135
75,0.01,1.0154971314381949,0.6912579536437988,0.6912579536437988,0.6851140260696411,0.9250631183385849,0.728710949420929,0.728710949420929,0.6704303622245789
76,0.01,1.0378200562694404,0.6831487417221069,0.6831487417221069,0.6899595260620117,0.9769555255770683,0.722851574420929,0.722851574420929,0.6482634544372559
77,0.01,1.0234138007405438,0.6922468543052673,0.6922468543052673,0.6908100843429565,0.9685543961822987,0.7113281488418579,0.7113281488418579,0.6824911236763
78,0.01,1.0172767186466651,0.6914557218551636,0.6914557218551636,0.6923377513885498,0.9288327135145664,0.7367187738418579,0.7367187738418579,0.6797404289245605
79,0.01,1.013215556174894,0.6924446225166321,0.6924446225166321,0.6951289772987366,1.0301695093512535,0.724414050579071,0.724414050579071,0.6640475392341614
80,0.01,1.0178063096879404,0.6908623576164246,0.6908623576164246,0.688783586025238,0.956439945846796,0.7281249761581421,0.7281249761581421,0.6623188257217407
81,0.01,1.0293279524090924,0.6825553774833679,0.6825553774833679,0.6873939037322998,0.9944978579878807,0.7037109136581421,0.7037109136581421,0.6620250344276428
82,0.01,1.0142709914642045,0.6916534900665283,0.6916534900665283,0.6921821236610413,1.017755638808012,0.7144531011581421,0.7144531011581421,0.6671745777130127
83,0.001,1.0259556332720985,0.6863133311271667,0.6863133311271667,0.6855370998382568,1.0392654724419117,0.716992199420929,0.716992199420929,0.6665907502174377
84,0.001,1.0007292130325414,0.6952136158943176,0.6952136158943176,0.7099899649620056,0.9125370718538761,0.7310546636581421,0.7310546636581421,0.6792289018630981
85,0.001,1.0016449116453339,0.6981803774833679,0.6981803774833679,0.7039035558700562,0.9040335863828659,0.744335949420929,0.744335949420929,0.6847443580627441
86,0.001,0.9856596302382553,0.7017405033111572,0.7017405033111572,0.7036378383636475,0.9021883755922318,0.744335949420929,0.744335949420929,0.6856626272201538
87,0.001,0.9843414456029481,0.703125,0.703125,0.7041314244270325,0.8952143415808678,0.743945300579071,0.743945300579071,0.6840097308158875
88,0.001,0.9798579510254196,0.6977848410606384,0.6977848410606384,0.7127500772476196,0.8973922803997993,0.7369140386581421,0.7369140386581421,0.6914266347885132
89,0.001,0.979875485353832,0.699960470199585,0.699960470199585,0.7035096287727356,0.8914281129837036,0.7417968511581421,0.7417968511581421,0.6893130540847778
90,0.001,0.9756483111200454,0.7013449668884277,0.7013449668884277,0.7046818733215332,0.895265206694603,0.7470703125,0.7470703125,0.6913974285125732
91,0.001,0.9640843913524966,0.7066851258277893,0.7066851258277893,0.7110650539398193,0.9018862806260586,0.728320300579071,0.728320300579071,0.6888299584388733
92,0.001,0.9659202438366564,0.7017405033111572,0.7017405033111572,0.707563042640686,0.8868683241307735,0.7494140863418579,0.7494140863418579,0.6963828206062317
93,0.001,0.9634654295595386,0.7045094966888428,0.7045094966888428,0.7186585068702698,0.8972214497625828,0.7435547113418579,0.7435547113418579,0.6879796385765076
94,0.001,0.979419028457207,0.705498456954956,0.705498456954956,0.725817859172821,0.897535465657711,0.7416015863418579,0.7416015863418579,0.6898418664932251
95,0.001,0.9730475477025479,0.702531635761261,0.702531635761261,0.7246067523956299,0.8913639597594738,0.7490234375,0.7490234375,0.6910569667816162
96,0.001,0.969888643373417,0.700553834438324,0.700553834438324,0.7044742703437805,0.885130200535059,0.743945300579071,0.743945300579071,0.6945039629936218
97,0.001,0.9694499411160433,0.6977848410606384,0.6977848410606384,0.7168924808502197,0.8879408426582813,0.732617199420929,0.732617199420929,0.6943233013153076
98,0.001,0.9743561978581585,0.7009493708610535,0.7009493708610535,0.73247230052948,0.8781790137290955,0.7523437738418579,0.7523437738418579,0.6974754333496094
99,0.001,0.9619581276857401,0.701147198677063,0.701147198677063,0.7151745557785034,0.8924010396003723,0.742968738079071,0.742968738079071,0.6936071515083313
100,0.001,0.97141114744959,0.7056962251663208,0.7056962251663208,0.7091372013092041,0.8950602523982525,0.732617199420929,0.732617199420929,0.6917421817779541
101,0.001,0.9597099747838853,0.7035205960273743,0.7035205960273743,0.7145978212356567,0.8868690952658653,0.75,0.75,0.6969608664512634
102,0.001,0.9709537157529518,0.7029272317886353,0.7029272317886353,0.7130563259124756,0.8887176103889942,0.7435547113418579,0.7435547113418579,0.6973388195037842
103,0.001,0.9645865891553178,0.7047073245048523,0.7047073245048523,0.715568482875824,0.8865107782185078,0.7474609613418579,0.7474609613418579,0.693577229976654
104,0.001,0.9608680507804774,0.704905092716217,0.704905092716217,0.7252987027168274,0.8946609795093536,0.728710949420929,0.728710949420929,0.6933982372283936
105,0.001,0.9643796312658093,0.7090585827827454,0.7090585827827454,0.717805802822113,0.8903195634484291,0.7451171875,0.7451171875,0.693741500377655
106,0.001,0.966367634036873,0.6987737417221069,0.6987737417221069,0.7174380421638489,0.8869148977100849,0.7464843988418579,0.7464843988418579,0.698029100894928
107,0.001,0.9784101270422151,0.6995648741722107,0.6995648741722107,0.7209591865539551,0.8873743563890457,0.7406250238418579,0.7406250238418579,0.6988406777381897
108,0.001,0.9846266990975489,0.6985759735107422,0.6985759735107422,0.7143160104751587,0.898625236004591,0.731249988079071,0.731249988079071,0.6905128359794617
109,0.001,0.9768226350410075,0.702531635761261,0.702531635761261,0.725223958492279,0.8859866000711918,0.7568359375,0.7568359375,0.6938886046409607
110,0.001,0.956423507461065,0.703718364238739,0.703718364238739,0.7278921604156494,0.8865215107798576,0.7484375238418579,0.7484375238418579,0.690837025642395
111,0.001,0.9625742314737055,0.7084652185440063,0.7084652185440063,0.721812903881073,0.8804456330835819,0.739062488079071,0.739062488079071,0.7008406519889832
112,0.001,0.9665234307699566,0.7029272317886353,0.7029272317886353,0.7054683566093445,0.8861076235771179,0.7347656488418579,0.7347656488418579,0.6935096383094788
113,0.001,0.960969903801061,0.7094541192054749,0.7094541192054749,0.7216564416885376,0.8891811668872833,0.744140625,0.744140625,0.6973033547401428
114,0.001,0.9718519577497169,0.7021360993385315,0.7021360993385315,0.7169815301895142,0.8988038152456284,0.7513672113418579,0.7513672113418579,0.6931672096252441
115,0.001,0.9616560136215596,0.702531635761261,0.702531635761261,0.7374268770217896,0.9353170953691006,0.7373046875,0.7373046875,0.6901042461395264
116,0.001,0.972274864776225,0.7019383311271667,0.7019383311271667,0.7254351377487183,0.8972033709287643,0.7357422113418579,0.7357422113418579,0.6997936367988586
117,0.001,0.9604496669165695,0.7078718543052673,0.7078718543052673,0.6996868252754211,0.8874609470367432,0.7291015386581421,0.7291015386581421,0.6966633796691895
118,0.001,0.9807254294805889,0.6973892450332642,0.6973892450332642,0.7239519953727722,0.8938735835254192,0.7412109375,0.7412109375,0.6963756084442139
119,0.001,0.959403815148752,0.7092563509941101,0.7092563509941101,0.7230315804481506,0.8812928013503551,0.7455078363418579,0.7455078363418579,0.7035850882530212
120,0.001,0.9580436024484755,0.7151898741722107,0.7151898741722107,0.7249197959899902,0.9024028927087784,0.739062488079071,0.739062488079071,0.6940037608146667
121,0.001,0.9633749225471593,0.703125,0.703125,0.7275570631027222,0.8872978575527668,0.744335949420929,0.744335949420929,0.7017434239387512
122,0.001,0.971066692207433,0.7045094966888428,0.7045094966888428,0.7273024916648865,0.9051251336932182,0.7320312261581421,0.7320312261581421,0.6979662179946899
123,0.001,0.9555503507203693,0.7096518874168396,0.7096518874168396,0.7086367011070251,0.8856600858271122,0.744335949420929,0.744335949420929,0.6985277533531189
124,0.001,0.9639202544960794,0.704311728477478,0.704311728477478,0.7167237997055054,0.8867055550217628,0.7281249761581421,0.7281249761581421,0.7017964124679565
125,0.001,0.9541968054409269,0.7130142450332642,0.7130142450332642,0.7198716998100281,0.8915442302823067,0.7523437738418579,0.7523437738418579,0.6933668851852417
126,0.001,0.9553625689277166,0.7068829536437988,0.7068829536437988,0.7249391078948975,0.9102045558393002,0.7421875,0.7421875,0.697348415851593
127,0.001,0.9682155379766151,0.704905092716217,0.704905092716217,0.7212986350059509,0.8860837928950787,0.7445312738418579,0.7445312738418579,0.7021409273147583
128,0.001,0.9603451324414604,0.7039161324501038,0.7039161324501038,0.7289867997169495,0.8961294628679752,0.7455078363418579,0.7455078363418579,0.7049143314361572
129,0.001,0.9551010863690437,0.704311728477478,0.704311728477478,0.7462218403816223,0.8920827656984329,0.7455078363418579,0.7455078363418579,0.7011432647705078
130,0.001,0.9745430795452262,0.7017405033111572,0.7017405033111572,0.7268025279045105,0.885724663734436,0.739062488079071,0.739062488079071,0.7056599259376526
131,0.001,0.9606244088728216,0.7088607549667358,0.7088607549667358,0.7102257609367371,0.8818900473415852,0.7484375238418579,0.7484375238418579,0.7053884267807007
132,0.001,0.965985854969749,0.7035205960273743,0.7035205960273743,0.739260733127594,0.8964422233402729,0.7416015863418579,0.7416015863418579,0.702062726020813
133,0.001,0.973175542264045,0.6975870132446289,0.6975870132446289,0.7132059335708618,0.8891947492957115,0.750781238079071,0.750781238079071,0.6992775797843933
134,0.001,0.956883209415629,0.7084652185440063,0.7084652185440063,0.7277888059616089,0.88846156001091,0.742968738079071,0.742968738079071,0.7011239528656006
135,0.001,0.954575188552277,0.7062895894050598,0.7062895894050598,0.7392088770866394,0.8886990770697594,0.7367187738418579,0.7367187738418579,0.7062304019927979
136,0.001,0.9682992304427714,0.704905092716217,0.704905092716217,0.7174502015113831,0.8802348859608173,0.7451171875,0.7451171875,0.7069337368011475
137,0.001,0.9513325796851629,0.7151898741722107,0.7151898741722107,0.7275452613830566,0.8875431530177593,0.747265636920929,0.747265636920929,0.7031136751174927
138,0.001,0.9666071337989613,0.7047073245048523,0.7047073245048523,0.7248378992080688,0.8781452216207981,0.7451171875,0.7451171875,0.708289384841919
139,0.001,0.9523486992980861,0.7094541192054749,0.7094541192054749,0.7401542663574219,0.8882359825074673,0.7552734613418579,0.7552734613418579,0.6970839500427246
140,0.001,0.9469046517263485,0.7106408476829529,0.7106408476829529,0.7167177796363831,0.8900230936706066,0.7542968988418579,0.7542968988418579,0.7001430988311768
141,0.001,0.952218087413643,0.7096518874168396,0.7096518874168396,0.736366331577301,0.8865588530898094,0.744140625,0.744140625,0.7028489112854004
142,0.001,0.9616834445844723,0.7074762582778931,0.7074762582778931,0.7206801772117615,0.8883898444473743,0.738476574420929,0.738476574420929,0.7038962244987488
143,0.001,0.9577985896339899,0.7114319801330566,0.7114319801330566,0.7275549173355103,0.8930132947862148,0.7490234375,0.7490234375,0.7028021216392517
144,0.001,0.9484459652176386,0.7118275761604309,0.7118275761604309,0.7247790694236755,0.8824160732328892,0.743945300579071,0.743945300579071,0.7050836086273193
145,0.001,0.9517715082892889,0.7102452516555786,0.7102452516555786,0.7211508750915527,0.8809559047222137,0.747851550579071,0.747851550579071,0.7036717534065247
146,0.001,0.9537852602668956,0.7100474834442139,0.7100474834442139,0.7355703711509705,0.8736522831022739,0.738476574420929,0.738476574420929,0.7102146744728088
147,0.001,0.9448844028424613,0.7088607549667358,0.7088607549667358,0.7243394255638123,0.8722025863826275,0.751953125,0.751953125,0.7027161121368408
148,0.001,0.9580218988128856,0.7134098410606384,0.7134098410606384,0.7341963052749634,0.8917638063430786,0.7494140863418579,0.7494140863418579,0.7054884433746338
149,0.001,0.9625780944582782,0.7023338675498962,0.7023338675498962,0.7320182919502258,0.8862585388123989,0.7578125,0.7578125,0.7023696303367615
150,0.001,0.9426571304285074,0.7138053774833679,0.7138053774833679,0.7266980409622192,0.8773818574845791,0.7515624761581421,0.7515624761581421,0.7046213746070862
151,0.001,0.957976291451273,0.7060917615890503,0.7060917615890503,0.7279194593429565,0.9012503139674664,0.7425781488418579,0.7425781488418579,0.7030994892120361
152,0.001,0.9508557817603969,0.7080696225166321,0.7080696225166321,0.7233744263648987,0.9196238182485104,0.721484363079071,0.721484363079071,0.6979537606239319
153,0.001,0.9483752114863335,0.7088607549667358,0.7088607549667358,0.744086503982544,0.8838991150259972,0.7568359375,0.7568359375,0.7064123749732971
154,0.001,0.9550901281682751,0.704905092716217,0.704905092716217,0.7350014448165894,0.8853658027946949,0.7529296875,0.7529296875,0.704073965549469
155,0.001,0.9504644765129572,0.7090585827827454,0.7090585827827454,0.7364517450332642,0.8844279795885086,0.7347656488418579,0.7347656488418579,0.7113065123558044
156,0.001,0.9383251123790499,0.719936728477478,0.719936728477478,0.7290500402450562,0.8710930347442627,0.7544921636581421,0.7544921636581421,0.7108646035194397
157,0.001,0.9417722851415223,0.7112342119216919,0.7112342119216919,0.7306502461433411,0.8626990355551243,0.7464843988418579,0.7464843988418579,0.7114319205284119
158,0.001,0.9590211963351769,0.7047073245048523,0.7047073245048523,0.7274927496910095,0.8795735575258732,0.7435547113418579,0.7435547113418579,0.7038937211036682
159,0.001,0.9425617116916029,0.7082674503326416,0.7082674503326416,0.7288308143615723,0.8758822679519653,0.7552734613418579,0.7552734613418579,0.7045208215713501
160,0.001,0.9408968521069877,0.7116297483444214,0.7116297483444214,0.7206300497055054,0.8888192772865295,0.736328125,0.736328125,0.7053115367889404
161,0.001,0.9586779075332835,0.7045094966888428,0.7045094966888428,0.733198881149292,0.8847255781292915,0.7533203363418579,0.7533203363418579,0.7074896097183228
162,0.001,0.9507700484010237,0.7153877019882202,0.7153877019882202,0.7381536364555359,0.8709316179156303,0.7562500238418579,0.7562500238418579,0.7092316746711731
163,0.001,0.9457275626025622,0.7094541192054749,0.7094541192054749,0.727632999420166,0.8792615383863449,0.731249988079071,0.731249988079071,0.709423840045929
164,0.001,0.9330521437186229,0.7147943377494812,0.7147943377494812,0.7345531582832336,0.8619977086782455,0.74609375,0.74609375,0.7096485495567322
165,0.001,0.9360617572748209,0.7130142450332642,0.7130142450332642,0.7410045266151428,0.8795639760792255,0.7437499761581421,0.7437499761581421,0.7082030773162842
166,0.001,0.9370907824250716,0.7185522317886353,0.7185522317886353,0.7384750247001648,0.8651950806379318,0.7455078363418579,0.7455078363418579,0.7141614556312561
167,0.001,0.9393485256388218,0.7134098410606384,0.7134098410606384,0.7420769333839417,0.8951192237436771,0.735156238079071,0.735156238079071,0.7077391743659973
168,0.001,0.9401421660109411,0.7058939933776855,0.7058939933776855,0.7252136468887329,0.868265837430954,0.7562500238418579,0.7562500238418579,0.7105352282524109
169,0.001,0.9402736719650558,0.7140032052993774,0.7140032052993774,0.735142171382904,0.8622878715395927,0.7568359375,0.7568359375,0.7121560573577881
170,0.001,0.9507089196881161,0.7092563509941101,0.7092563509941101,0.7299293279647827,0.8711090795695782,0.755664050579071,0.755664050579071,0.7098972201347351
171,0.001,0.937462299684935,0.719936728477478,0.719936728477478,0.7358208298683167,0.8972425125539303,0.744140625,0.744140625,0.7030925750732422
172,0.001,0.9375727425647687,0.7132120728492737,0.7132120728492737,0.7367169260978699,0.8832834810018539,0.743359386920929,0.743359386920929,0.7068189382553101
173,0.001,0.9340037982675093,0.7189478278160095,0.7189478278160095,0.7419427037239075,0.8563741445541382,0.7486327886581421,0.7486327886581421,0.7118953466415405
174,0.001,0.9475658498232877,0.716772198677063,0.716772198677063,0.7398345470428467,0.8888066969811916,0.748046875,0.748046875,0.7079522013664246
175,0.001,0.9282566376879245,0.7179588675498962,0.7179588675498962,0.7554153203964233,0.8525653220713139,0.750781238079071,0.750781238079071,0.7136660814285278
176,0.001,0.9367021442968634,0.7147943377494812,0.7147943377494812,0.7355167865753174,0.8695045597851276,0.75390625,0.75390625,0.7128213047981262
177,0.001,0.9386356389975246,0.71875,0.71875,0.7347475290298462,0.8738294765353203,0.7447265386581421,0.7447265386581421,0.707153856754303
178,0.001,0.9352590253081503,0.718156635761261,0.718156635761261,0.7434692978858948,0.8721469603478909,0.752148449420929,0.752148449420929,0.7009873390197754
179,0.001,0.9309120736544645,0.7203323245048523,0.7203323245048523,0.7436708211898804,0.8711085990071297,0.752734363079071,0.752734363079071,0.7075209617614746
180,0.001,0.9327162111861796,0.7195411324501038,0.7195411324501038,0.7388220429420471,0.8759814761579037,0.7435547113418579,0.7435547113418579,0.7049475312232971
181,0.001,0.9462556725815882,0.7078718543052673,0.7078718543052673,0.7367578744888306,0.8731328472495079,0.7525390386581421,0.7525390386581421,0.7046315670013428
182,0.001,0.9284561759308924,0.7183544635772705,0.7183544635772705,0.7466756105422974,0.8726652562618256,0.752734363079071,0.752734363079071,0.7044903635978699
183,0.001,0.931889598882651,0.7143987417221069,0.7143987417221069,0.7519277930259705,0.8601944148540497,0.745312511920929,0.745312511920929,0.7160014510154724
184,0.001,0.9301098343692248,0.7126187086105347,0.7126187086105347,0.7315754890441895,0.8630500882863998,0.7626953125,0.7626953125,0.7166822552680969
